hit_ID,x,y,z,layer_ID,particle_ID,particle_energy
490,0.09924440065567705,0.001073635022669135,3.9560125,Plane 0,490,6786.45165200254
501,0.10755633497769439,-0.00017971185440929715,3.9560125,Plane 0,501,6186.471729236128
502,0.07246307630590221,-0.00023365835150196776,3.9560125,Plane 0,502,9370.149284485833
503,0.10874950074768763,-0.0006980427162781785,3.9560125,Plane 0,503,6168.99582599748
506,0.10737342285276358,0.00010715179661261549,3.9560125,Plane 0,506,6202.944826317939
511,0.10537522690737688,-0.000986886891298521,3.9560125,Plane 0,511,6419.620135044067
513,0.11621704183508458,-0.0004457574467443264,3.9560125,Plane 0,513,5733.5216281583225
516,0.08740012268386985,5.352936365284969e-05,3.9560125,Plane 0,516,7613.894148194215
517,0.08785457220396074,-0.0010405241671902312,3.9560125,Plane 0,517,7653.272203441646
518,0.11034620389626743,-0.0013600676342995063,3.9560125,Plane 0,518,6141.269846758591
522,0.08958576621422372,0.0005278047488462592,3.9560125,Plane 0,522,7430.754749236927
530,0.1062528131944406,-0.0005549995150775542,3.9560125,Plane 0,530,6316.33296726089
532,0.11453444330755945,-0.00018525119042271074,3.9560125,Plane 0,532,5905.610397675758
533,0.07005747916441807,0.000707740412902269,3.9560125,Plane 0,533,9554.28868109809
535,0.08817452721572838,0.0005752210501430512,3.9560125,Plane 0,535,7603.995593830196
536,0.07875776686924671,-0.0002653030888958319,3.9560125,Plane 0,536,8397.237531578114
549,0.08351407031421013,-0.0005859837332921277,3.9560125,Plane 0,549,8117.1723183612075
552,0.10279268297590226,0.0005038217147322033,3.9560125,Plane 0,552,6582.336792107977
557,0.10189954362471804,0.00033367563833208475,3.9560125,Plane 0,557,6512.035235266626
559,0.09923387633561308,0.00020668509715495088,3.9560125,Plane 0,559,6697.174080665603
561,0.11182085945542003,-0.0010823554066506755,3.9560125,Plane 0,561,6016.843923012443
594,0.08894977788685038,0.0007899483784537676,3.9560125,Plane 0,594,7548.797897886396
597,0.08476247606335521,0.0009384876975023456,3.9560125,Plane 0,597,7926.157260461836
616,0.1064264465347442,-0.0006559736691693487,3.9560125,Plane 0,616,6235.7156468021585
618,0.11051494004329634,0.000934770477958555,3.9560125,Plane 0,618,6077.18835316658
622,0.11342987071578212,-0.0010617597959727935,3.9560125,Plane 0,622,5887.0897064466135
623,0.09923490627759526,0.0006884156333388388,3.9560125,Plane 0,623,6774.437332737397
626,0.09965325608000813,0.0008204389943614332,3.9560125,Plane 0,626,6719.158353607202
635,0.11386094519582107,-0.0006798857965834144,3.9560125,Plane 0,635,5945.9562260772755
640,0.09737618054934935,0.0012621737071177612,3.9560125,Plane 0,640,6892.334785150797
641,0.09728566137382602,0.0009534487896177805,3.9560125,Plane 0,641,6905.353641045907
647,0.1089835398118755,-4.778242450592348e-05,3.9560125,Plane 0,647,6132.946699098902
654,0.09108301266545842,0.0007352973362167992,3.9560125,Plane 0,654,7392.518769216033
655,0.09667507540741825,0.0004470374630991379,3.9560125,Plane 0,655,7005.082347195018
656,0.11612078230775857,0.0015646749248729797,3.9560125,Plane 0,656,5784.385893069042
670,0.09618398498084041,-0.0002860644449960989,3.9560125,Plane 0,670,6888.335523425744
671,0.10579397083036461,-0.0004415141370062222,3.9560125,Plane 0,671,6393.752372582607
675,0.11563431199068369,-0.00038527345358304476,3.9560125,Plane 0,675,5748.471749209597
680,0.11165293879968358,0.00041515067935973945,3.9560125,Plane 0,680,6064.85547569091
696,0.10118634793991921,0.000937384410794088,3.9560125,Plane 0,696,6709.566512207089
697,0.1140833552526945,0.0011589586873080638,3.9560125,Plane 0,697,5902.230852058364
705,0.1036519953212519,0.0002547537350510417,3.9560125,Plane 0,705,6383.934038140165
706,0.11835207543236707,-0.00021918932333365012,3.9560125,Plane 0,706,5729.219250356574
713,0.08092653001703849,0.00017668948834978357,3.9560125,Plane 0,713,8204.319810027699
715,0.09899464456252097,0.001199862948464205,3.9560125,Plane 0,715,6811.275053855044
719,0.109736207554088,-0.0007771433234010557,3.9560125,Plane 0,719,6154.470899237411
726,0.10685598587305555,0.0010089176074974371,3.9560125,Plane 0,726,6346.883077859808
733,0.08970146716525511,-0.00018571340305925286,3.9560125,Plane 0,733,7534.965939829871
738,0.09945282160695892,-0.0004126895280118748,3.9560125,Plane 0,738,6776.10352559289
741,0.09069774335047323,-0.0008128236554041387,3.9560125,Plane 0,741,7315.5432413068875
744,0.10822827868704585,0.00023914402716034786,3.9560125,Plane 0,744,6280.745034176957
745,0.11691003203474774,-0.0009927412873651491,3.9560125,Plane 0,745,5758.755676539415
747,0.0703038819704934,0.0007930149386771785,3.9560125,Plane 0,747,9576.441516567504
748,0.11419140320043852,0.0007064376477430737,3.9560125,Plane 0,748,5848.752365605459
749,0.09494737832371876,-0.0004930331382716558,3.9560125,Plane 0,749,7042.057943480399
757,0.10272463615529506,-0.000613283842817121,3.9560125,Plane 0,757,6580.213094194227
758,0.11515592197385388,0.0006698362324038165,3.9560125,Plane 0,758,5814.048332177782
760,0.10390201889325608,0.0010695626814624215,3.9560125,Plane 0,760,6455.087497575528
761,0.11296667283433473,-4.755695377154401e-05,3.9560125,Plane 0,761,5993.799339858146
764,0.11638743194458184,0.0011258349933198273,3.9560125,Plane 0,764,5726.850802968922
765,0.11176642949638427,-0.0005848040618043343,3.9560125,Plane 0,765,6044.629723882403
768,0.10355453704465623,0.0004211749493000424,3.9560125,Plane 0,768,6532.236065839037
772,0.10457840184284924,0.000769488110075897,3.9560125,Plane 0,772,6503.706104699359
773,0.1090369427564476,0.0004223378773059041,3.9560125,Plane 0,773,6075.260849550607
774,0.11816640108905765,-0.0004287135118976419,3.9560125,Plane 0,774,5730.365991428084
775,0.10105793067616915,0.0008797302495839321,3.9560125,Plane 0,775,6619.806015005237
776,0.10047350601288883,0.0001029150734750334,3.9560125,Plane 0,776,6722.137649823824
777,0.08869765753757944,0.0009499731965650669,3.9560125,Plane 0,777,7564.494190187348
779,0.11549583214882013,-0.0008047296031306175,3.9560125,Plane 0,779,5852.155248036248
788,0.09745318414676307,0.0007433590930834029,3.9560125,Plane 0,788,6937.586046664143
792,0.11573344399420343,-8.420787416465553e-05,3.9560125,Plane 0,792,5760.330571863885
796,0.10616890350053644,0.00020714108886367904,3.9560125,Plane 0,796,6380.275145927492
802,0.11251478820601338,0.0004039061353825897,3.9560125,Plane 0,802,5972.736209135582
805,0.10869981209824711,0.0005099113044713441,3.9560125,Plane 0,805,6190.626330276689
806,0.08175298623230498,0.0004686369635719162,3.9560125,Plane 0,806,8202.34447632439
809,0.10962642561019771,3.2401301053871574e-05,3.9560125,Plane 0,809,6041.975383897636
816,0.09303588867731424,0.0012701698979711983,3.9560125,Plane 0,816,7239.141015551244
817,0.09732552231452565,-0.001113161624784164,3.9560125,Plane 0,817,6935.829448780267
818,0.084147221027457,-0.00041217522475486964,3.9560125,Plane 0,818,8083.998628923919
819,0.08441411011472538,0.0005931987985040556,3.9560125,Plane 0,819,7905.896271954062
821,0.09324055991198227,-0.000402346801049454,3.9560125,Plane 0,821,7158.399312052025
822,0.10632770828724819,0.0005735654326464966,3.9560125,Plane 0,822,6280.6057991083235
823,0.1136349768543089,-0.0006679204603861652,3.9560125,Plane 0,823,5910.77113907573
824,0.10425912009068769,-0.0005632568578225156,3.9560125,Plane 0,824,6450.562750793194
831,0.10384719314074853,0.0007062706819531704,3.9560125,Plane 0,831,6439.341034574497
840,0.09873029641417966,0.0006226420265950052,3.9560125,Plane 0,840,6866.69805417182
845,0.11359809249250884,-0.00042851419126472586,3.9560125,Plane 0,845,5964.179333374428
850,0.11127778614639407,0.0005142482596337095,3.9560125,Plane 0,850,6002.552790020464
857,0.095831469949553,0.0010918552774168574,3.9560125,Plane 0,857,7009.621029882523
858,0.11687893357666138,0.0006636685925370134,3.9560125,Plane 0,858,5710.724255605231
866,0.10110525220547177,0.0007815890403248408,3.9560125,Plane 0,866,6616.4839971741185
870,0.11099701287879002,0.00025853270568592616,3.9560125,Plane 0,870,6084.115104299831
874,0.10325155102628464,0.0006683164862953678,3.9560125,Plane 0,874,6511.562023916799
878,0.11105864093741605,0.0008948998380053515,3.9560125,Plane 0,878,6010.564761189477
879,0.10622302718885515,0.00016526222201298943,3.9560125,Plane 0,879,6248.052570228846
881,0.10823455065999107,-0.0001869433552406155,3.9560125,Plane 0,881,6123.67240710035
890,0.09552463188463473,-0.0008840982580573635,3.9560125,Plane 0,890,7015.377903044524
891,0.10665559028624154,-0.000727863966480707,3.9560125,Plane 0,891,6223.409589567308
894,0.09963640311863473,-0.0005506855910414944,3.9560125,Plane 0,894,6677.725740964139
900,0.10807547469834461,-0.000401580720169485,3.9560125,Plane 0,900,6154.228679465143
902,0.11005021467087513,0.0008810581955764247,3.9560125,Plane 0,902,6057.798280546462
904,0.11150141071134641,0.0011409907644213163,3.9560125,Plane 0,904,6002.391469229126
911,0.09369199552688195,-0.0012411382206023733,3.9560125,Plane 0,911,7088.267538268097
913,0.10827813404597855,0.0008490528603167199,3.9560125,Plane 0,913,6240.280402249702
917,0.11184932713180673,0.0007702100616887782,3.9560125,Plane 0,917,5972.672477621755
922,0.08741748310848202,-0.0005336653164994558,3.9560125,Plane 0,922,7644.411990935608
924,0.10122757514910218,0.0006198416586034817,3.9560125,Plane 0,924,6690.08339089319
931,0.08990764544010481,0.0008253070373948897,3.9560125,Plane 0,931,7419.942439218524
933,0.09514475116790064,0.00033685948129518134,3.9560125,Plane 0,933,7021.197154428028
934,0.0916357832657743,0.0006221880699971426,3.9560125,Plane 0,934,7344.544074712269
935,0.07855218977310155,-0.0011963411736680347,3.9560125,Plane 0,935,8568.244763693321
936,0.1083478006427877,0.0008402141516139813,3.9560125,Plane 0,936,6184.018920942716
938,0.11317503167699444,-0.0007208116095456958,3.9560125,Plane 0,938,5916.232618036615
943,0.0845175539205782,0.0006063001503228702,3.9560125,Plane 0,943,8044.8612813555255
950,0.10391776001484108,-0.0004357607603688191,3.9560125,Plane 0,950,6441.197444894446
958,0.08996891260985035,-0.00017472532006129383,3.9560125,Plane 0,958,7367.058510646239
972,0.11561486405494045,0.0006671525734457382,3.9560125,Plane 0,972,5813.470702073569
975,0.08796029694294685,-0.0013875254300112982,3.9560125,Plane 0,975,7578.588452434401
981,0.11314162342462161,-0.0008820923296043469,3.9560125,Plane 0,981,5861.791416426285
988,0.11497359332154101,-0.0007996186943355593,3.9560125,Plane 0,988,5794.414307542796
989,0.115828074833612,-0.0010424850139533837,3.9560125,Plane 0,989,5773.537962808661
992,0.08495105499981385,0.00035603672142337373,3.9560125,Plane 0,992,7968.9112854044415
998,0.09593243325160314,-0.00011888399916072076,3.9560125,Plane 0,998,7092.320238321543
1004,0.1191872672913444,-0.0006565983537140372,3.9560125,Plane 0,1004,5706.774435199074
1006,0.10159687832045965,-0.0014034239387619336,3.9560125,Plane 0,1006,6593.960501600625
1007,0.10874889440062438,0.0001779052845314431,3.9560125,Plane 0,1007,6150.233640416813
1015,0.1118130144220842,-0.0011827811257420161,3.9560125,Plane 0,1015,6023.689773426507
1016,0.097118905972256,-0.0009101655535887674,3.9560125,Plane 0,1016,6887.57899088123
1019,0.08278981273647097,-0.0003177295932264375,3.9560125,Plane 0,1019,8073.323838361437
1023,0.10586576902666153,0.00021043694943198164,3.9560125,Plane 0,1023,6386.085689607763
1031,0.08857706235340897,-0.0008663299800457343,3.9560125,Plane 0,1031,7498.882852330497
1039,0.11504126496916496,-0.0015432465527678192,3.9560125,Plane 0,1039,5806.166503730724
1060,0.08949905658469551,0.0004146938648953231,3.9560125,Plane 0,1060,7474.051469888438
1068,0.09844957277991896,-0.0006132598267624788,3.9560125,Plane 0,1068,6729.400434735052
1072,0.10156982791325189,-0.0013688110278492394,3.9560125,Plane 0,1072,6576.503052880149
1073,0.11753494948816406,-0.0014287363824749806,3.9560125,Plane 0,1073,5731.017099023379
1079,0.08135222587979453,-0.0009765250205340582,3.9560125,Plane 0,1079,8272.073761833526
1080,0.08053900325049251,0.0008424473999736773,3.9560125,Plane 0,1080,8234.131113136416
1083,0.10570904880518124,0.0007115957518946341,3.9560125,Plane 0,1083,6372.27393501434
1096,0.10192661337406493,0.0009424964968599296,3.9560125,Plane 0,1096,6596.436063662914
1099,0.09215129260070565,-0.00014032819780230468,3.9560125,Plane 0,1099,7410.601089266446
1104,0.10115905291028414,0.00031626601977924557,3.9560125,Plane 0,1104,6561.1423733608635
1105,0.10464381240030095,0.0003608392890661668,3.9560125,Plane 0,1105,6329.496317173059
1111,0.09946793011921969,-0.0002815735039412294,3.9560125,Plane 0,1111,6838.946419667791
1114,0.07875553060439738,-0.0010732879025779705,3.9560125,Plane 0,1114,8489.94195698371
1115,0.10868482618439301,-0.0010223682091178772,3.9560125,Plane 0,1115,6114.277678301383
1116,0.09920571506920443,-0.001565755747496045,3.9560125,Plane 0,1116,6786.752287135885
1123,0.10184312121220994,-0.0016743678254781463,3.9560125,Plane 0,1123,6579.872972266884
1124,0.11261131332960804,0.0005116109494406136,3.9560125,Plane 0,1124,5965.433357160261
1125,0.09061759958298637,0.0010844445352932144,3.9560125,Plane 0,1125,7463.360926220051
1128,0.08441072294819639,8.464430220766682e-05,3.9560125,Plane 0,1128,8011.750467489079
1131,0.11266652161198096,-0.0008487226846027526,3.9560125,Plane 0,1131,5968.966544787213
1134,0.10178637448410435,0.0007722232628569149,3.9560125,Plane 0,1134,6621.867060087873
1138,0.09644930390140224,0.0002822414589790659,3.9560125,Plane 0,1138,6855.458133842599
1140,0.10161998255407381,0.0007916005584902814,3.9560125,Plane 0,1140,6690.796848904579
1143,0.1075230600836042,9.304012708684772e-05,3.9560125,Plane 0,1143,6169.052358499799
1146,0.09930743246056452,0.0010789426821494058,3.9560125,Plane 0,1146,6706.768943824162
1148,0.11481622346106495,0.0006804135101492061,3.9560125,Plane 0,1148,5918.465557153826
1150,0.09886259160910556,0.0003969836318486078,3.9560125,Plane 0,1150,6892.439047005345
1155,0.11719791086000082,-0.0005632044968752556,3.9560125,Plane 0,1155,5782.579561692949
1157,0.1074673848907895,0.0009531484344160201,3.9560125,Plane 0,1157,6209.053941999976
1163,0.1046186343553539,0.001244241434420389,3.9560125,Plane 0,1163,6418.401736969384
1171,0.09920060123391916,-0.0005917733894965941,3.9560125,Plane 0,1171,6747.34981015006
1172,0.08627347793743118,0.0008324878673303885,3.9560125,Plane 0,1172,7885.215727308897
1175,0.08508719848343098,-5.995052338301614e-05,3.9560125,Plane 0,1175,7840.368043302868
1181,0.07383507393920871,0.0004863272912094309,3.9560125,Plane 0,1181,9074.899282628567
1182,0.11086356360870375,1.9605975426478487e-05,3.9560125,Plane 0,1182,6028.352740296745
1186,0.10511534313720901,-0.0009387420340278884,3.9560125,Plane 0,1186,6356.16052867732
1193,0.11096181173359948,0.0014913983837209148,3.9560125,Plane 0,1193,6050.27987108822
1210,0.10504073799327499,-0.0004517508364816693,3.9560125,Plane 0,1210,6433.588324034098
1215,0.09261898946297056,8.891158162327186e-07,3.9560125,Plane 0,1215,7290.182795487916
1221,0.10663708005766437,0.0006489784401696262,3.9560125,Plane 0,1221,6253.174695406801
1223,0.10967978397307282,-0.0011911458986908954,3.9560125,Plane 0,1223,6117.9403699705235
1226,0.1173457389049704,-0.0007257098370775574,3.9560125,Plane 0,1226,5758.761652271884
1227,0.10885501592016239,0.00017855479441196404,3.9560125,Plane 0,1227,6129.354899989979
1231,0.10906692700056086,-0.0005842925935385272,3.9560125,Plane 0,1231,6244.862684882578
1235,0.10507178898260439,-0.0006376099588011189,3.9560125,Plane 0,1235,6344.313622188562
1240,0.1000184377159316,0.0009163511454121271,3.9560125,Plane 0,1240,6717.593499514308
1241,0.08124180829518254,-0.0009220809575621083,3.9560125,Plane 0,1241,8271.399658706134
1242,0.10068973079086388,0.0009647472852387876,3.9560125,Plane 0,1242,6731.84762167436
1253,0.0883623007565287,-4.94605776587808e-05,3.9560125,Plane 0,1253,7522.644434337814
1261,0.08583069096166913,-0.00018997951657603177,3.9560125,Plane 0,1261,7728.037456675724
1263,0.10020710868703395,0.0010501680374506756,3.9560125,Plane 0,1263,6758.226830239757
1266,0.09126109949282322,-0.00020454578297011272,3.9560125,Plane 0,1266,7297.531818690172
1271,0.08568691280888437,-0.00030673046004813117,3.9560125,Plane 0,1271,7740.890698369183
1273,0.10471511190532487,-0.0005229868385980015,3.9560125,Plane 0,1273,6500.920804069085
1284,0.11279769159436932,-0.00011667372637703735,3.9560125,Plane 0,1284,5912.112946065698
1291,0.11168497057456064,-0.0010138529297161556,3.9560125,Plane 0,1291,5988.312049475813
1297,0.10193740762018785,0.0013328151933055732,3.9560125,Plane 0,1297,6619.508027704486
1309,0.10808978100538694,-0.0009656358506272588,3.9560125,Plane 0,1309,6210.266053242279
1311,0.11621592816576037,0.0006157722405726496,3.9560125,Plane 0,1311,5744.607315279871
1316,0.11314667359761829,-0.001275130834124592,3.9560125,Plane 0,1316,5938.624952803913
1320,0.10189443382611948,0.0007933601183646596,3.9560125,Plane 0,1320,6678.798629414149
1321,0.11436388144291568,0.0005431854589249365,3.9560125,Plane 0,1321,5833.257553115701
1326,0.11838349818471688,-0.0003226458732462059,3.9560125,Plane 0,1326,5713.456066391695
1334,0.09272558425206488,-0.0007631716725752299,3.9560125,Plane 0,1334,7127.030126030137
1337,0.1001585131381921,0.0010777322467117633,3.9560125,Plane 0,1337,6761.909199606538
1345,0.11426400455742858,0.0004912793305409894,3.9560125,Plane 0,1345,5856.889879356778
1346,0.11568741993342777,0.00034414874599133133,3.9560125,Plane 0,1346,5771.260964446697
1348,0.11658650896324027,-0.0006132469008892112,3.9560125,Plane 0,1348,5739.22875246409
1349,0.10110069982514165,-0.0008416328558313324,3.9560125,Plane 0,1349,6640.347035757784
1356,0.11086345018024163,0.0010775504313393339,3.9560125,Plane 0,1356,6129.867836519976
1365,0.11286809698428854,-7.639349016107103e-05,3.9560125,Plane 0,1365,5867.140237542819
1366,0.11254316287349292,-3.2691204576630886e-05,3.9560125,Plane 0,1366,5932.559261514223
1367,0.09590096390934286,0.0006065585096799926,3.9560125,Plane 0,1367,6961.516934901225
1373,0.10061159694450425,-0.0008422800717066679,3.9560125,Plane 0,1373,6718.151486523181
1381,0.0896927232569143,0.0006374772927505434,3.9560125,Plane 0,1381,7550.295582465154
1382,0.0719138840006958,0.001042788115780941,3.9560125,Plane 0,1382,9313.45549050146
1385,0.09449682432352588,-0.0005517954171233509,3.9560125,Plane 0,1385,7042.961275575564
1386,0.10930009780515737,-0.0006839055419458085,3.9560125,Plane 0,1386,6177.899951358504
1395,0.10406887766757786,-7.391640565208933e-05,3.9560125,Plane 0,1395,6384.3680086763125
1398,0.10293964467675484,-0.0008714929600711391,3.9560125,Plane 0,1398,6541.249718102902
1400,0.11317976819782065,-0.00012923374647881965,3.9560125,Plane 0,1400,5984.247237815386
1405,0.11049509156984846,0.0010244892050181892,3.9560125,Plane 0,1405,6118.096122397559
1406,0.10450074326014588,0.0007163130968538037,3.9560125,Plane 0,1406,6510.5408005088975
1415,0.08738551427659193,-0.0009229077871691448,3.9560125,Plane 0,1415,7717.005175613
1418,0.10845740895322784,-0.0007750688142018256,3.9560125,Plane 0,1418,6140.347992977521
1426,0.11108227515857261,0.000349959189748233,3.9560125,Plane 0,1426,5980.371218597891
1427,0.10086794084383399,0.0007486784835393853,3.9560125,Plane 0,1427,6594.218893384228
1434,0.09837599223695079,-0.00036852664083202556,3.9560125,Plane 0,1434,6823.602785582233
1437,0.10401368825571086,0.0004975788781447476,3.9560125,Plane 0,1437,6393.81409478733
1445,0.09817904542451708,-0.0005409936824118598,3.9560125,Plane 0,1445,6747.919874452184
1457,0.0989504482210127,-0.00038696944467692655,3.9560125,Plane 0,1457,6842.8128618257915
1458,0.09070972523790195,-0.0003947101518838831,3.9560125,Plane 0,1458,7341.85594257517
1460,0.11675703795331416,0.00033043220126237354,3.9560125,Plane 0,1460,5838.566733893612
1462,0.10697257745533863,0.0013011717544486837,3.9560125,Plane 0,1462,6332.548812142693
1473,0.11307546044317193,0.0011435807134652768,3.9560125,Plane 0,1473,5969.933163120115
1489,0.10299960151777665,-0.00034677454714079973,3.9560125,Plane 0,1489,6544.751448776836
1492,0.08668716057545309,0.0011988132160179242,3.9560125,Plane 0,1492,7785.7381181018545
1498,0.09309149240815004,-0.0009090913797206524,3.9560125,Plane 0,1498,7229.443519797972
1499,0.07698502750810156,-0.0006823525175933006,3.9560125,Plane 0,1499,8630.807144266259
1501,0.11674373293802201,-0.00021089084747768575,3.9560125,Plane 0,1501,5724.297444177563
1502,0.11078691038955504,-0.0004948176247737613,3.9560125,Plane 0,1502,6008.550540793674
1503,0.11244330557193508,0.000935177120859999,3.9560125,Plane 0,1503,5961.307648372692
1504,0.09239454972489862,-0.0006566536948970033,3.9560125,Plane 0,1504,7235.920748579022
1505,0.09442834887106995,0.0010012192881344033,3.9560125,Plane 0,1505,7128.964875137122
1514,0.11543849223416083,0.0014636830644329387,3.9560125,Plane 0,1514,5798.242893709165
1515,0.08691621247021054,0.00038598467659546197,3.9560125,Plane 0,1515,7707.008173973913
1517,0.10217994935502861,-3.932293567118257e-05,3.9560125,Plane 0,1517,6611.55041044646
1518,0.08705080027769758,0.0013013392835186895,3.9560125,Plane 0,1518,7662.92246636911
1522,0.09193730045236345,0.00025359672158639413,3.9560125,Plane 0,1522,7225.370579581795
1524,0.11214160582699123,-0.0010547981394705966,3.9560125,Plane 0,1524,5965.932376744675
1526,0.1173891610824426,0.0015319526310291934,3.9560125,Plane 0,1526,5766.23387637923
1527,0.10264972062352318,0.0016260976266696697,3.9560125,Plane 0,1527,6510.495838955775
1530,0.09787760588186387,0.00030521638345604857,3.9560125,Plane 0,1530,6819.804775675937
1531,0.09695204699797799,-0.0007047321266901913,3.9560125,Plane 0,1531,6962.468620741952
1534,0.11073116403357852,0.0007566358947514939,3.9560125,Plane 0,1534,6024.48722516056
1542,0.11370668935595815,0.0001830601826598622,3.9560125,Plane 0,1542,5842.781097749766
1543,0.08859167395383984,0.000494081043923961,3.9560125,Plane 0,1543,7561.201930679622
1544,0.11010853202707663,0.00016044545526483554,3.9560125,Plane 0,1544,6134.786163576777
1546,0.09809608178087445,-0.0006843013113474665,3.9560125,Plane 0,1546,6829.05323712679
1549,0.1109447229562178,0.00048044672658257193,3.9560125,Plane 0,1549,6138.322564766133
1564,0.10482111978732075,-0.0006131852566426529,3.9560125,Plane 0,1564,6368.626151143771
1568,0.10471596470856478,-0.0002602389180806742,3.9560125,Plane 0,1568,6445.614302917754
1570,0.09212636223091679,0.00048068118711776746,3.9560125,Plane 0,1570,7226.031154889149
1572,0.09855514797119708,-0.00020002637448207178,3.9560125,Plane 0,1572,6835.449545459408
1573,0.11615600863734721,-0.00021438108646897034,3.9560125,Plane 0,1573,5830.534086401334
1575,0.09077992395665349,-0.0003215626398572193,3.9560125,Plane 0,1575,7449.432811321736
1586,0.08760945200659934,-0.0013610687291930438,3.9560125,Plane 0,1586,7618.3337346519065
1587,0.10358793017774154,-0.001330691906154098,3.9560125,Plane 0,1587,6461.411366144645
1588,0.08004415147074144,-6.52841099143712e-05,3.9560125,Plane 0,1588,8291.86617541218
1590,0.09439354955468958,0.0013927601154794056,3.9560125,Plane 0,1590,7095.0612004477425
1596,0.09268224801548172,-0.0010382259506407682,3.9560125,Plane 0,1596,7297.826516193615
1598,0.09212258116333967,-0.0009325362714536431,3.9560125,Plane 0,1598,7339.856388120622
1599,0.10062129897819083,-0.0003260802663140711,3.9560125,Plane 0,1599,6631.722719169619
1603,0.10996783632181448,0.0009659651438480063,3.9560125,Plane 0,1603,6036.877397529439
1606,0.11805708355319453,0.0010579311709520722,3.9560125,Plane 0,1606,5728.775603291989
1608,0.11157165221195367,0.0005007239255064111,3.9560125,Plane 0,1608,5951.939678019944
1611,0.102854951630859,0.0010848668150863173,3.9560125,Plane 0,1611,6522.828675764092
1617,0.11862181376487832,-0.000866430630911688,3.9560125,Plane 0,1617,5718.534251439656
1621,0.09261022948922995,-0.0004864592270092872,3.9560125,Plane 0,1621,7257.971511642769
1627,0.09192432174801299,-0.0010415793540527315,3.9560125,Plane 0,1627,7346.396477238929
1629,0.08342659808077195,0.0005001760741834071,3.9560125,Plane 0,1629,8119.694519188131
1635,0.08917013051002311,0.0006972965019202205,3.9560125,Plane 0,1635,7448.870309132967
1643,0.10007880865710198,0.0005485938320608123,3.9560125,Plane 0,1643,6763.093422483191
1644,0.11702687195034481,-0.0017535013802835015,3.9560125,Plane 0,1644,5757.141844752719
1645,0.10211616498738807,-0.001474018114316229,3.9560125,Plane 0,1645,6585.565710340565
1646,0.10632755575375066,0.0009405095689394112,3.9560125,Plane 0,1646,6286.906130404129
1647,0.11252508581350207,0.0013259577341548836,3.9560125,Plane 0,1647,5941.554067631908
1655,0.10967774093358157,-0.0014918566730629072,3.9560125,Plane 0,1655,6088.908247490423
1657,0.08289627934993452,0.0002165180073052598,3.9560125,Plane 0,1657,8144.239659892736
1659,0.11856881990178492,0.00041822351036743875,3.9560125,Plane 0,1659,5709.797560862057
1661,0.11181439561682606,0.00016388305258485797,3.9560125,Plane 0,1661,5956.435895614904
1670,0.11355546433120847,-0.0004956144172496514,3.9560125,Plane 0,1670,5977.691901996791
1671,0.1173617860660871,-0.0012372147284109697,3.9560125,Plane 0,1671,5735.232619443403
1672,0.11729750198516889,-0.0010366962435603376,3.9560125,Plane 0,1672,5736.614401678389
1675,0.0973803851699111,-0.0011757107625972956,3.9560125,Plane 0,1675,6908.185372959972
1695,0.08848705608045468,-0.00023407550587456087,3.9560125,Plane 0,1695,7641.840990703455
1696,0.11112012726139889,-0.0006002753986771408,3.9560125,Plane 0,1696,6030.284651531931
1698,0.10041385730719288,-0.00042298161356842925,3.9560125,Plane 0,1698,6608.912725683442
1699,0.08214888353194556,0.0006552832806407187,3.9560125,Plane 0,1699,8106.388727967255
1700,0.09633380986351808,0.00038082388311925353,3.9560125,Plane 0,1700,6995.486311295341
1706,0.10942621728020373,0.0002514165248086721,3.9560125,Plane 0,1706,6217.73473608
1708,0.10343280408529473,-0.0014109888228807225,3.9560125,Plane 0,1708,6452.094915167379
1711,0.11134261190863395,-0.0014816804384360262,3.9560125,Plane 0,1711,6085.266176877882
1715,0.10113908375028496,-0.0005770489867140469,3.9560125,Plane 0,1715,6671.512368666
1716,0.1179098494943617,0.0003125742455438638,3.9560125,Plane 0,1716,5776.439053062862
1717,0.10866509840868319,9.89370609945256e-05,3.9560125,Plane 0,1717,6144.28009426911
1723,0.10744637301736826,-0.0006425961231835498,3.9560125,Plane 0,1723,6190.9424688305535
1724,0.09759816422992293,-0.0014652292350708826,3.9560125,Plane 0,1724,6893.996014997514
1730,0.10540661946426644,0.0002896269020281185,3.9560125,Plane 0,1730,6336.203310739604
1732,0.10109416413331887,-0.0009036258623738355,3.9560125,Plane 0,1732,6575.373904230761
1739,0.10544017334998625,-0.0007545922676051315,3.9560125,Plane 0,1739,6385.033701716957
1742,0.10521701430596594,-0.0007074081077938674,3.9560125,Plane 0,1742,6409.366181590594
1745,0.0962849010913531,0.0007772009813006251,3.9560125,Plane 0,1745,6973.829292414316
1746,0.08761663348534275,-0.0004449894419262725,3.9560125,Plane 0,1746,7652.679732840393
1748,0.10145961643691112,0.00019219818218919408,3.9560125,Plane 0,1748,6712.652617201546
1753,0.10822491945649758,-0.0011465652772230093,3.9560125,Plane 0,1753,6178.572171026503
1758,0.11250053373469551,-0.0007006385701758544,3.9560125,Plane 0,1758,5929.899509709872
1759,0.11144307548753672,-0.0005160810990586407,3.9560125,Plane 0,1759,6062.08176911152
1760,0.09342632244265112,0.001380531481920632,3.9560125,Plane 0,1760,7180.140351443065
1761,0.0795596398077946,-0.00041602677815802424,3.9560125,Plane 0,1761,8494.065699995223
